Bankrupt,Persistent EPS in the Last Four Seasons,Borrowing dependency,Net Value Growth Rate,Net worth/Assets,Retained Earnings to Total Assets,Continuous interest rate (after tax)
0,0.168667864,0.392500945,0.000293289,0.774072618,0.881744059,0.781035517
0,0.228514702,0.372070734,0.00047608,0.915137407,0.943819167,0.78164815
0,0.309066843,0.388980346,0.000750952,0.806693473,0.938847002,0.781670326
0,0.232107403,0.369721059,0.000414168,0.961544275,0.944478723,0.781682677
0,0.230027418,0.375744549,0.000441094,0.845360825,0.93637303,0.781638185
0,0.196274936,0.372246317,0.000391809,0.927321099,0.891855476,0.781195658
0,0.258674482,0.370540817,0.000540287,0.923421108,0.954944592,0.781873133
0,0.247140021,0.369820593,0.000468369,0.943041993,0.951018283,0.781824572
0,0.268885317,0.369637181,0.000497715,0.909816489,0.951039378,0.781707659
0,0.335539378,0.38485024,0.000515208,0.815944614,0.940443829,0.781733764
0,0.207525763,0.370378655,0.000428317,0.952534994,0.940640826,0.781441553
0,0.183795027,0.374169897,0.000396825,0.90751882,0.91711631,0.780934324
0,0.223031105,0.370850603,0.000442416,0.897088611,0.941503589,0.781606185
0,0.229460149,0.375653961,0.000401691,0.882939807,0.94434647,0.781638606
0,0.228325612,0.369649483,0.000475531,0.953048946,0.949922531,0.781660501
0,0.2637799,0.377089936,0.00058276,0.862260785,0.945651232,0.781887028
0,0.208754845,0.375150699,0.000499088,0.890800254,0.935771145,0.781441132
0,0.233903753,0.374278378,0.000458013,0.873356108,0.936780929,0.781644641
0,0.203176704,0.3780562,0.000409327,0.854823593,0.908351564,0.781435939
0,0.218682046,0.373590586,0.000556583,0.845391057,0.932946461,0.781587659
0,0.223220195,0.370631404,0.000496343,0.959034979,0.934867436,0.781678185
0,0.248274558,0.390412966,0.000491027,0.800072558,0.939359353,0.781673834
0,0.212158457,0.38332256,0.000484614,0.818453911,0.92669879,0.781560992
0,0.221802023,0.372261974,0.000600602,0.90132116,0.936246852,0.781606466
0,0.190980429,0.371482476,0.000456416,0.947818726,0.903727925,0.781331377
0,0.22511109,0.372207174,0.000449004,0.900686277,0.936568816,0.781614325
0,0.227947433,0.369736716,0.000454868,0.971188439,0.935824268,0.781657694
0,0.210173017,0.374081546,0.00043765,0.909876954,0.929187809,0.781465834
0,0.244303678,0.377547346,0.000717438,0.853946851,0.940868174,0.781627238
0,0.161766096,0.385787426,0.000310507,0.772016809,0.914096926,0.781375448
0,0.204500331,0.371352747,0.000424125,0.909846721,0.927213488,0.781484501
0,0.242696417,0.369965979,0.000647242,0.945369894,0.94170086,0.781760571
0,0.243641864,0.369637181,0.000462055,0.898479306,0.949454435,0.781647027
0,0.189467713,0.37154846,0.00040189,0.911842065,0.916864947,0.781127447
0,0.275030727,0.369637181,0.000464077,0.986002358,0.952768566,0.781712992
0,0.215656613,0.369637181,0.000601925,0.995888382,0.932479654,0.781569413
0,0.23938735,0.371920874,0.000492325,0.905976963,0.943314628,0.781658115
0,0.222463837,0.382579968,0.000538266,0.83157481,0.935638779,0.781640571
0,0.218209322,0.371352747,0.000449703,0.922937389,0.935300026,0.781598746
0,0.260092654,0.37552535,0.00056352,0.822505064,0.941174837,0.781678326
0,0.319750402,0.369637181,0.000720358,0.913293225,0.957079614,0.781805905
0,0.237874634,0.371050789,0.000518777,0.899930465,0.935618508,0.781757343
0,0.218682046,0.375867568,0.000452697,0.87580494,0.933888,0.781599308
0,0.220762031,0.370737648,0.0004652,0.955467545,0.936492081,0.781640431
0,0.244681857,0.37210093,0.000519051,0.859721256,0.942069211,0.781640431
0,0.214616621,0.369637181,0.000488607,0.917858331,0.931739582,0.781566185
0,0.215372979,0.372180333,0.000446409,0.896151404,0.921748402,0.781571799
0,0.287699726,0.37177996,0.000900429,0.792302809,0.944787379,0.781640712
0,0.195613123,0.371531684,0.000732336,0.943223388,0.913301748,0.781322676
0,0.26793987,0.369637181,0.000584007,0.964597757,0.961908303,0.782018958
0,0.218303867,0.369943612,0.000517504,0.979895396,0.93927865,0.781779098
0,0.223220195,0.369637181,0.063591651,0.945097802,0.937077225,0.781844361
0,0.228609246,0.373293102,0.000535796,0.908123469,0.94393723,0.781691519
0,0.214711166,0.371031777,0.000446758,0.943193155,0.890625192,0.781569834
0,0.211591188,0.371111181,0.000549995,0.953593131,0.92874422,0
0,0.229932873,0.372481172,0.00052766,0.910844393,0.893086062,0.781823589
0,0.152500709,0.391689015,0.000374391,0.790730719,0.91857416,0.780822464
0,0.240049163,0.37990485,0.000554861,0.837318983,0.935867384,0.781946256
0,0.265387161,0.369637181,0.000631021,0.928258306,0.957168511,0.782658398
0,0.296586934,0.369637181,0.0005058,0.960214046,0.951144594,0.782357485
0,0.218303867,0.369637181,0.000451699,0.946760589,0.934906335,0.781603518
0,0.20090763,0.372556103,0.001296031,0.889983977,0.9230135,0.781417834
0,0.218020233,0.376526283,0.000454544,0.872600296,0.933720886,0.781649834
0,0.218776591,0.408307853,0.000549221,0.765940079,0.92687558,0.781585975
0,0.208660301,0.39795519,0.000784042,0.780270278,0.926603315,0.712333449
0,0.216318427,0.375779218,0.00044289,0.880490976,0.933192903,0.781584571
0,0.229554694,0.371660296,0.000466173,0.939686187,0.937932282,0.78162415
0,0.193060414,0.375563374,0.000384846,0.885872358,0.905201283,0.781001412
0,0.22908197,0.371829168,0.000590945,0.903558364,0.932300108,0.78172787
0,0.220762031,0.369637181,0.000442566,0.965474499,0.937590386,0.781654045
0,0.196653115,0.369637181,0.000485587,0.987574448,0.882325399,0.780800569
0,0.205540323,0.371739699,0.000411722,0.922211809,0.883634736,0.781378956
0,0.154580694,0.407259949,0.000358844,0.758079632,0.889118862,0.778184843
0,0.243263685,0.369694218,0.000504029,0.895425825,0.946043914,0.781743449
0,0.198165832,0.370444638,0.000400668,0.93911177,0.908881757,0.781243939
0,0.221612934,0.37380643,0.000461956,0.854672431,0.93549671,0.781616852
0,0.231351045,0.369637181,0.000407156,0.93097923,0.940986457,0.781688992
0,0.20090763,0.371767658,0.000397573,0.909423466,0.928146189,0.781389904
0,0.256972677,0.376586674,0.000476853,0.846570124,0.943128661,0.781744291
0,0.232674671,0.36977474,0.000418585,0.940623394,0.939914449,0.781709624
0,0.175569632,0.383618925,0.000350434,0.802823714,0.904265655,0.781249272
0,0.223503829,0.369882102,0.000454494,0.959488466,0.938681431,0.781711308
0,0.228231067,0.370578841,0.000454769,0.931886205,0.939656061,0.781689554
0,0.246856386,0.369640537,0.000455043,0.970402394,0.949070055,0.781765764
0,0.214805711,0.371129074,0.000444862,0.920186232,0.949565481,0.781568711
0,0.207620308,0.374219105,0.000420082,0.873386341,0.926858449,0.781511167
0,0.220194762,0.371201768,0.000457214,0.92574901,0.936111244,0.781646887
0,0.215562069,0.370513976,0.000442142,0.960123349,0.942348849,0.781574466
0,0.301597807,0.373558154,0.000452997,0.904374641,0.943154118,0.781705554
0,0.184929564,0.376027494,0.000364833,0.856667775,0.904018366,0.781393553
0,0.204311241,0.370261227,0.00043231,0.957734982,0.927499178,0.781296851
0,0.259052661,0.370043146,0.000469442,0.915076942,0.94866389,0.781815449
0,0.224543821,0.370692914,0.000503754,0.937509448,0.92636983,0.781675238
0,0.180958684,0.377897393,0.000360316,0.861988693,0.906154303,0.780744148
0,0.213387539,0.373583876,0.000443365,0.861172416,0.933958607,0.781560431
0,0.192682235,0.375766916,0.000412895,0.873567736,0.916938262,0.781388921
0,0.242223693,0.37504781,0.000447732,0.865828219,0.941286781,0.781716782
0,0.201947622,0.383915291,0.000399944,0.813919037,0.925857268,0.781421343
0,0.194194951,0.381307274,0.000425048,0.823170179,0.927722347,0.781431167
0,0.325328543,0.369637181,0.000473809,0.978565166,0.992264644,0.781964642
0,0.113926444,0.376195248,0.000400293,0.871421229,0.911001159,0.78106064
0,0.205256689,0.375733365,0.00041322,0.88820026,0.922579608,0.781401132
0,0.222463837,0.371730752,0.000532302,0.895425825,0.934642412,0.781607168
0,0.236645552,0.37710112,0.000456266,0.853523596,0.936903807,0.781652922
0,0.197220384,0.37793989,0.00042687,0.860749161,0.920547121,0.781297412
0,0.227852888,0.37813784,0.000483042,0.849109653,0.937464905,0.78176394
0,0.181147773,0.402182592,0.00038043,0.768479608,0.92681428,0.781463869
0,0.219532949,0.376631408,0.000439546,0.8510143,0.943000088,0.78157601
1,0.179256878,0.385143251,0.000342873,0.814735315,0.904383107,0.779722531
1,0.151744351,0.406462558,0.000307064,0.750461045,0.905385154,0.781350044
0,0.217263874,0.374460671,0.000461082,0.882395622,0.935190318,0.781604922
0,0.221423844,0.375763561,0.000459959,0.852707319,0.938145144,0.781593975
0,0.243263685,0.370567657,0.000482268,0.90071651,0.948867429,0.78168408
0,0.202798525,0.371230845,0.000413469,0.8688817,0.925729181,0.781514536
0,0.266710788,0.369653957,0.00049225,0.950811742,0.959227142,0.7818278
0,0.255176326,0.376959088,0.000538066,0.854732896,0.941784064,0.781841694
0,0.263401721,0.36965843,0.000448081,0.934516431,0.931467954,0.781948782
0,0.205729413,0.380999725,0.000455118,0.821628322,0.926694783,0.781505132
0,0.227852888,0.370002885,0.000461456,0.947365239,0.939157178,0.78177601
0,0.262078094,0.372437556,0.000548248,0.903618829,0.947693418,0.782050537
0,0.185969557,0.381035512,0.000389613,0.806451613,0.921009582,0.781447448
0,0.217831143,0.372617612,0.000444812,0.852707319,0.931944302,0.781571097
0,0.1824714,0.377841475,0.000395228,0.866674729,0.910742831,0.780753972
0,0.223787463,0.36965843,0.000455842,0.932460622,0.937020929,0.781647027
0,0.348302921,0.371089932,0.00056644,0.854581734,0.955385046,0.781712571
0,0.212347547,0.37505452,0.000445436,0.879886326,0.930089145,0.781512992
0,0.229176515,0.369637181,0.000448181,0.945369894,0.943196617,0.781708922
0,0.246761842,0.373899254,0.000487409,0.903981619,0.948469003,0.7820838
0,0.210551196,0.374065889,0.000510043,0.843909665,0.929483697,0.781543729
0,0.235321925,0.38039581,0.000413494,0.807842307,0.935126092,0.781624852
0,0.196653115,0.376898697,0.000426545,0.860839859,0.919842698,0.781105973
0,0.252056349,0.375089189,0.000463253,0.868942165,0.945029784,0.781878326
0,0.216602061,0.371911927,0.000444363,0.911297881,0.93187057,0.781595939
0,0.219627494,0.371985739,0.000383624,0.930888533,0.937211786,0.782169555
0,0.232769216,0.370203072,0.000474957,0.979472141,0.944587914,0.782024011
0,0.183511393,0.372424136,0.000322885,0.910814161,0.683987964,0.780495586
0,0.211307554,0.369637181,0.000436652,0.923693201,0.928864351,0.781532922
0,0.238536447,0.371464583,0.000484365,0.929376908,0.941741602,0.781755378
0,0.21282027,0.374626188,0.000441019,0.89536536,0.930805765,0.781530676
0,0.198260376,0.369637181,0.00041307,0.889772349,0.927445629,0.781460922
0,0.24137279,0.371040724,0.000487184,0.923995526,0.948234379,0.78180394
0,0.240143708,0.369637181,0.000439422,0.921032742,0.937074366,0.781742466
0,0.295074218,0.369637181,0.000546626,0.907730447,0.961548907,0.781976853
0,0.23541647,0.373795246,0.00048948,0.874414246,0.940756482,0.78166401
0,0.215467524,0.376467009,0.000450651,0.861474741,0.934345617,0.781583027
0,0.240332798,0.37116598,0.000497466,0.871965414,0.942404657,0.781632992
0,0.235038291,0.369637181,0.000494421,0.92538622,0.924942018,0.781688852
0,0.239670984,0.373946225,0.000500211,0.841853856,0.94723997,0.781662747
0,0.267088967,0.369637181,0.000907366,0.90047465,0.955524003,0.781794536
0,0.299234187,0.370700742,0.00073306,0.868277051,0.957722639,0.781670466
0,0.24137279,0.369652839,0.000622337,0.968497748,0.947630443,0.781970537
0,0.224638366,0.373427305,0.000490179,0.872932854,0.937371714,0.781642817
0,0.329204879,0.385759467,0.000729367,0.786074916,0.947335609,0.781732782
0,0.187198639,0.379878009,0.000363236,0.758019167,0.918389514,0.781523097
0,0.181431408,0.371529448,0.000349212,0.923118783,0.869107599,0.779679864
0,0.249409095,0.371271106,0.000599654,0.939232699,0.948156912,0.782060923
0,0.209416659,0.372146783,0.000432834,0.921425764,0.929163711,0.781447729
0,0.288361539,0.373382571,0.000581762,0.849502676,0.943710663,0.78168001
0,0.20289307,0.373837744,0.000624833,0.881670043,0.917982046,0.781463027
0,0.253379975,0.373308759,0.000535047,0.879584001,0.947198046,0.781814045
0,0.198449466,0.373655451,0.000398771,0.89415606,0.913908198,0.781252921
0,0.205823958,0.370524041,0.000421005,0.920246697,0.92609005,0.781459799
0,0.247140021,0.372278749,0.000480097,0.866765426,0.940096834,0.78166022
0,0.208660301,0.370658245,0.000424998,0.938537352,0.925790308,0.781477483
0,0.247801834,0.378462165,0.000483791,0.831907368,0.938630443,0.78161601
0,0.238063723,0.37158201,0.000452273,0.860174744,0.940198791,0.781635659
0,0.223692919,0.37429068,0.00047326,0.849774768,0.93416917,0.781610536
0,0.245910939,0.375347531,0.000543756,0.868458445,0.941629896,0.781635238
0,0.191169519,0.379753871,0.000407605,0.798863258,0.925410206,0.781453764
0,0.238725537,0.379256201,0.000463802,0.810744626,0.938004168,0.781607308
0,0.20705304,0.377456759,0.000487434,0.848746863,0.926610775,0.781483097
0,0.268128959,0.370714163,0.000492874,0.956888472,0.96173369,0.781985695
0,0.248841827,0.37047707,0.000456066,0.91955135,0.950588412,0.781741203
0,0.245721849,0.376667196,0.000509968,0.851921275,0.944922747,0.781701063
0,0.263496265,0.369637181,0.000495943,0.935090849,0.959083467,0.781788642
0,0.250921811,0.37479506,0.000466048,0.848716631,0.945653346,0.781849554
0,0.256027229,0.372206056,0.000459235,0.856546845,0.951937523,0.781618817
0,0.19655857,0.386377921,0.000398571,0.805484173,0.925072609,0.781396781
0,0.230121963,0.369815001,0.000487035,0.937993167,0.944453155,0.781735729
0,0.216223882,0.3760096,0.000430039,0.871663089,0.932519535,0.781582325
0,0.212914815,0.369637181,0.000440495,0.951325695,0.932279346,0.78153629
0,0.198260376,0.370659363,0.000373093,0.884481664,0.936261442,0.781433132
0,0.259430841,0.369637181,0.00048973,0.859267769,0.952178744,0.781720992
0,0.21915477,0.374653029,0.000429165,0.837802703,0.937833145,0.781579659
0,0.234943746,0.369982755,0.000479598,0.900746742,0.94152211,0.781624992
0,0.197976742,0.380099445,0.000382101,0.80799347,0.922141948,0.781490816
0,0.23106741,0.379568223,0.000485413,0.813979502,0.938351555,0.781638606
1,0.215278434,0.386054715,0.000446384,0.809505094,0.931491042,0.781566325
0,0.223882008,0.372607547,0.000469691,0.902016507,0.941638858,0.781669062
0,0.226907441,0.371868311,0.000450576,0.90095837,0.941496775,0.781610957
0,0.250354543,0.370007359,0.00049764,0.964476827,0.956179737,0.782276222
0,0.208565756,0.37072982,0.000447008,0.884935151,0.926421062,0.781534746
0,0.240049163,0.369649483,0.000457139,0.935060616,0.952218586,0.781711027
0,0.243263685,0.372187044,0.000517229,0.915621126,0.943044195,0.781771659
0,0.257918124,0.36964501,0.000440694,0.964416362,0.940566414,0.781903168
0,0.218020233,0.379578289,0.000441718,0.834628292,0.931770145,0.781589624
0,0.231161955,0.369637181,0.000541859,0.939535024,0.941927192,0.78172394
0,0.264630803,0.370534107,0.00048152,0.903135109,0.94791107,0.781767449
0,0.205634868,0.375790401,0.000413893,0.841672461,0.913886457,0.781493764
0,0.226151083,0.371842589,0.000476254,0.867642168,0.940136241,0.781586536
0,0.231823769,0.377218548,0.000536794,0.860779394,0.915595459,0.781849133
0,0.245154581,0.369662904,0.000497291,0.914381594,0.945827448,0.781748642
0,0.762692635,0.369637181,0.000657548,0.897118844,0.982770082,0.781902888
0,0.226151083,0.370699624,0.000503355,0.940683859,0.940846243,0.781762677
0,0.229649239,0.369637181,0.000461107,0.93766061,0.94252404,0.781679589
0,0.2475182,0.371356102,0.000453172,0.934365269,0.948799801,0.782072011
0,0.228041978,0.371058618,0.000507123,0.865223569,0.938516342,0.781620641
0,0.226245627,0.370505029,0.000480022,0.901623485,0.938162421,0.781610115
0,0.220194762,0.372608666,0.000700494,0.896544427,0.934154264,0.781650115
0,0.271532571,0.374641845,0.000500535,0.869425885,0.947741348,0.78195959
0,0.199489458,0.374952749,0.000411173,0.876228195,0.923581395,0.781327307
0,0.220383852,0.372116587,0.0004377,0.941983856,0.931778174,0.782322257
0,0.272950742,0.369637181,0.000439996,0.991776763,0.965769904,0.782168151
0,0.214427531,0.371368404,0.000446634,0.928228074,0.89166396,0.781565343
0,0.214805711,0.369637181,0.000446234,0.891102579,0.928466621,0.781567869
0,0.25961993,0.370614629,0.000564044,0.934516431,0.94957402,0.781846466
0,0.216034792,0.373932804,0.000449803,0.892674668,0.921588009,0.781585132
0,0.218209322,0.369637181,0.000449653,0.840281767,0.933602884,0.781577273
0,0.19258769,0.372532617,0.000418535,0.904344409,0.89096484,0.781181482
0,0.214049352,0.369637181,0.000749131,0.947002449,0.93180667,0.781561273
0,0.287227002,0.371820221,0.000499712,0.896876984,0.960959746,0.781930256
0,0.222652926,0.374409226,0.000454769,0.87689331,0.93601416,0.781645764
0,0.215467524,0.373885833,0.000445635,0.89548629,0.932724794,0.781579518
0,0.241845514,0.372617612,0.000528259,0.85830033,0.944534167,0.781633975
0,0.217263874,0.369637181,0.000451275,0.921274602,0.933362096,0.781588782
0,0.236834641,0.37341053,0.000581412,0.876016567,0.944831703,0.781683659
0,0.243736409,0.369637181,0.000582585,0.89343048,0.944374492,0.781680571
0,0.255270871,0.369832895,0.000541884,0.920125767,0.949114856,0.781665554
0,0.25545996,0.369637181,0.000641552,0.954046618,0.952142915,0.781944291
0,0.239670984,0.372737277,0.000506349,0.883332829,0.944905998,0.781718747
0,0.26160537,0.369772503,0.000601675,0.922453669,0.953760447,0.781737975
0,0.25763449,0.369637181,0.001406204,0.840644557,0.940434513,0.781623589
0,0.226245627,0.370288067,0.000489755,0.957674517,0.913864998,0.781765343
0,0.253096341,0.373378098,0.000553887,0.890225837,0.947008654,0.7819638
0,0.217074785,0.370029726,0.00047296,0.906732775,0.92860532,0.781596641
0,0.247140021,0.370496082,0.000447332,0.95102337,0.948691228,0.78199987
0,0.225583814,0.371859364,0.000457314,0.919642047,0.939152356,0.781747098
0,0.253285431,0.371488068,0.000498414,0.898751398,0.940281297,0.781663308
0,0.269168951,0.369637181,0.000588649,0.957402425,0.96433043,0.781905975
0,0.254136334,0.369829539,0.0005198,0.923723433,0.948035809,0.781934046
0,0.194951309,0.369813882,0.000384073,0.93669317,0.871883098,0.781041973
0,0.218587501,0.369637181,0.000451525,0.929225746,0.933997357,0.78160829
0,0.240427342,0.371257686,0.000462405,0.820086465,0.939137425,0.781619238
0,0.218682046,0.37079804,0.00046223,0.907730447,0.930218196,0.781598887
0,0.227947433,0.369637181,0.000522719,0.978414004,0.93852339,0.781668641
0,0.231161955,0.371839233,0.000437326,0.853372434,0.937229459,0.781608431
0,0.237023731,0.375306151,0.000501608,0.83801433,0.941113189,0.781659799
0,0.215089345,0.376291427,0.000451674,0.877890982,0.931734149,0.781566887
0,0.217547509,0.377854895,0.000456016,0.779998186,0.925386473,0.781573203
0,0.234471022,0.383405318,0.000476704,0.804426036,0.937325079,0.781611799
0,0.232580127,0.378193758,0.000504902,0.845118965,0.939266108,0.78168394
0,0.229649239,0.369637181,0.000487683,0.971490764,0.949442806,0.781763519
0,0.248085468,0.369637181,0.000533375,0.912356018,0.951286307,0.781864151
0,0.22114021,0.374493103,0.000470665,0.860688696,0.935156998,0.781606045
0,0.254230878,0.369637181,0.000471813,0.948937328,0.956410661,0.781807449
0,0.233903753,0.369787042,0.0005609,0.929104816,0.940991784,0.781804501
0,0.282405219,0.371400836,0.000503879,0.847053844,0.94979145,0.78165194
0,0.220289307,0.382477079,0.000455168,0.817546936,0.926603561,0.781609834
0,0.224922001,0.37079133,0.000449578,0.95041872,0.941497009,0.781724922
0,0.215656613,0.380126285,0.000447033,0.835867824,0.9319128,0.781579799
0,0.222558381,0.369637181,0.000457688,0.926686217,0.937625142,0.78165601
0,0.21698024,0.370034199,0.000449853,0.930676905,0.923402963,0.781586817
0,0.310012291,0.369637181,0.000570332,0.848595701,0.956601884,0.781667098
0,0.205445779,0.372495711,0.000446584,0.877225867,0.926971657,0.781507518
0,0.230689231,0.371924229,0.00046752,0.887444448,0.937342833,0.781599589
0,0.223976553,0.373374742,0.000472312,0.873749131,0.934031801,0.781615448
0,0.229460149,0.375548835,0.000453496,0.865556127,0.939837008,0.781826817
1,0.176042356,0.369637181,0.000262221,0.826253892,0.72919562,0.780647025
0,0.213482084,0.371722924,0.000430538,0.902711854,0.934975328,0.781554536
0,0.195802212,0.379572697,0.000386593,0.820298092,0.907354186,0.781464571
0,0.221896568,0.370016306,0.00046515,0.958309399,0.953393132,0.781873695
0,0.226623806,0.370137089,0.000467845,0.890679324,0.937044937,0.781627238
0,0.212536636,0.369637181,0.000428567,0.910542069,0.946264919,0.781550746
0,0.223409284,0.369637181,0.00045412,0.965081477,0.937242935,0.781678466
0,0.257256311,0.369637181,0.000444013,0.958067539,0.941837284,0.781899519
0,0.225678359,0.373684528,0.000456241,0.863258458,0.935911285,0.781626536
0,0.247612745,0.369877629,0.000449403,0.933125737,0.948438276,0.781711729
0,0.200529451,0.375880989,0.000408578,0.854521269,0.921014084,0.781432711
0,0.252812707,0.369637181,0.000449603,0.895304895,0.949685089,0.781640852
0,0.23740191,0.371688255,0.000638658,0.934788524,0.941725231,0.781865695
0,0.247707289,0.369637181,0.000450926,0.93717689,0.956612608,0.781737554
0,0.485487378,0.369637181,0.000465399,0.867974726,0.965375679,0.781783449
0,0.221045665,0.370316026,0.000455093,0.951416392,0.937374994,0.781678887
0,0.221234755,0.36985638,0.000464576,0.926655985,0.938176924,0.781628501
0,0.263212631,0.372493474,0.000450651,0.897028146,0.952579862,0.781944151
0,0.217736598,0.369742307,0.00053038,0.90655138,0.9328636,0.781589343
0,0.226907441,0.370189652,0.000471164,0.896514194,0.945284659,0.781614325
0,0.246667297,0.37388807,0.000527236,0.884663059,0.945056187,0.781841273
0,0.209416659,0.372990026,0.000451849,0.918069958,0.925618542,0.781181061
0,0.206391226,0.373113046,0.000426146,0.88260725,0.922443984,0.781413623
0,0.272667108,0.369637181,0.000468968,0.977779121,0.96636636,0.782073414
0,0.215089345,0.37018406,0.000440669,0.894549082,0.921341795,0.781570817
0,0.208754845,0.370757779,0.000419209,0.888381655,0.872340017,0.781482957
0,0.220856576,0.371621153,0.000447058,0.905069988,0.936383632,0.781612782
0,0.220667486,0.373916029,0.000458262,0.893279318,0.940909567,0.781635238
0,0.20705304,0.369639418,0.00042667,0.882214227,0.926384982,0.781501062
0,0.220856576,0.369637181,0.000444962,0.994013967,0.939423478,0.782274117
0,0.212063912,0.369637181,0.000557381,0.968709375,0.936137169,0.781530115
0,0.283067032,0.372200464,0.000491077,0.888895607,0.963907654,0.7819958
0,0.21300936,0.373664398,0.000433108,0.897149076,0.932801814,0.781545132
0,0.224260187,0.37216915,0.000460134,0.919883907,0.942257407,0.781680431
0,0.229460149,0.370123668,0.000467371,0.889077002,0.945365229,0.781628782
0,0.215278434,0.37226421,0.000439247,0.898570003,0.935101556,0.781570817
0,0.203082159,0.376451352,0.000408453,0.851346857,0.917143606,0.781408009
0,0.240994611,0.369660667,0.00046475,0.932218762,0.945066551,0.781651659
0,0.243263685,0.369637181,0.000479973,0.9630559,0.950679006,0.781889975
0,0.218587501,0.371816866,0.0004515,0.906944402,0.935300051,0.781618255
0,0.215562069,0.371146968,0.000447906,0.931976902,0.933812036,0.781574045
0,0.240710977,0.369637181,0.000489954,0.837228286,0.942195089,0.781626115
0,0.259525385,0.369889931,0.000572753,0.891828159,0.951203501,0.781635659
0,0.208282122,0.369637181,0.000638633,0.957069867,0.962413418,0.781489834
0,0.243074596,0.378911746,0.000520748,0.844846872,0.942658042,0.781768993
0,0.184173206,0.378563936,0.000374366,0.815672522,0.922329002,0.78129657
0,0.220383852,0.369637181,0.000437226,0.93267225,0.938160572,0.781632431
0,0.227569254,0.3712342,0.000526812,0.885781661,0.938769764,0.781642676
0,0.243074596,0.370942308,0.000609611,0.872449134,0.94160932,0.781648431
0,0.217547509,0.370529633,0.000491801,0.926142032,0.93254393,0.781599308
0,0.242034603,0.369669614,0.000445785,0.959972186,0.944344655,0.781812642
0,0.210456651,0.370884154,0.000431212,0.938930375,0.93842163,0.781506115
0,0.237118276,0.372424136,0.00045931,0.893097923,0.936091659,0.781621062
0,0.236456462,0.369637181,0.000450576,0.940290837,0.949052926,0.781738536
0,0.247612745,0.370481544,0.00048399,0.926655985,0.944139122,0.78202373
0,0.225205635,0.371168217,0.000483491,0.919762977,0.929151799,0.781647448
0,0.20903848,0.369637181,0.000457763,0.979169816,0.863571872,0.781095026
0,0.214900255,0.369637181,0.000474957,0.940079209,0.934133843,0.781569974
0,0.225583814,0.371968963,0.000437974,0.861323578,0.937276081,0.781604922
0,0.211591188,0.369637181,0.000524691,0.962995435,0.936309867,0.78149629
0,0.228136523,0.369637181,0.000742044,0.997913958,0.937414291,0.781713694
0,0.222747471,0.372294406,0.000466048,0.839888744,0.934598392,0.781589624
0,0.253190886,0.371314722,0.000526762,0.847779424,0.943334657,0.781696571
0,0.236740096,0.370972504,0.000472661,0.944553617,0.943164657,0.781638606
0,0.225678359,0.372762999,0.000462405,0.834477129,0.938619012,0.781603518
0,0.210078472,0.374847623,0.000421929,0.879372374,0.930402268,0.781543588
0,0.225394724,0.379410535,0.000470415,0.837046891,0.936838745,0.781661062
0,0.230689231,0.369637181,0.000449254,0.963509387,0.942055972,0.781793554
0,0.223976553,0.369637181,0.000467845,0.929014119,0.939503643,0.781649133
0,0.216034792,0.370847248,0.000444962,0.888865375,0.936329927,0.78157601
0,0.235889194,0.369637181,0.000450452,0.961000091,0.948006882,0.781781765
0,0.202609436,0.371546223,0.000409951,0.89548629,0.923173069,0.781352711
0,0.245721849,0.37223066,0.000472536,0.885146779,0.952387659,0.781650957
0,0.24354732,0.373421714,0.000513911,0.88236539,0.945819954,0.781726466
0,0.205351234,0.369637181,0.00042118,0.977779121,0.922661498,0.781300921
0,0.211118465,0.379473163,0.000431586,0.843637573,0.930834382,0.781513132
0,0.225205635,0.369637181,0.000506324,0.948453608,0.942360093,0.781721273
0,0.234471022,0.369927955,0.000488607,0.912809505,0.944893438,0.781693203
0,0.226623806,0.369637181,0.000446708,0.877830517,0.948075174,0.781608431
0,0.188144086,0.374814073,0.000442316,0.879553768,0.928635992,0.781299377
0,0.209794838,0.369637181,0.000450402,0.892039786,0.930474327,0.781547659
0,0.214900255,0.382878571,0.000453496,0.790488859,0.935377049,0.781565624
0,0.225678359,0.371634573,0.000483666,0.895063035,0.938556143,0.781634115
0,0.212631181,0.373488815,0.000457539,0.869063095,0.930588073,0.781547659
1,0.201947622,0.379506714,0.000388789,0.807328355,0.917495676,0.781454886
1,0.185024109,0.38334269,0.000365008,0.792423739,0.900280907,0.781389483
0,0.249409095,0.372476699,0.000542084,0.883907247,0.947398885,0.781886467
0,0.247896379,0.374831966,0.000918895,0.856425915,0.945734312,0.781762256
0,0.224449277,0.370025253,0.000467171,0.882395622,0.936547864,0.781612641
0,0.234376477,0.369637181,0.001438346,0.877558424,0.942438314,0.781664431
0,0.242034603,0.374971761,0.000691087,0.892765366,0.940242199,0.78193994
0,0.308499575,0.370194125,0.000554087,0.915893219,0.973927429,0.781963519
0,0.254325423,0.371830287,0.000456266,0.879977023,0.945723916,0.781766466
0,0.205729413,0.376303729,0.000423176,0.861384043,0.923665978,0.781457553
0,0.226245627,0.372055077,0.000452448,0.897421169,0.943623978,0.781667378
0,0.213292994,0.377256572,0.000362263,0.852949179,0.90891669,0.781528009
0,0.233809209,0.369637181,0.000466123,0.913565317,0.943544315,0.781696712
0,0.233336485,0.373024696,0.000459011,0.897481634,0.952928621,0.781683098
0,0.222747471,0.372160203,0.00044853,0.893279318,0.934270538,0.781613483
