Bankrupt, ROA(B) before interest and depreciation after tax, Total debt/Total net worth, Debt ratio %, Retained Earnings to Total Assets
0,0.518764388,0.000546239,0.016597636,0.931509552
0,0.556293163,0.011890497,0.167518215,0.936400019
0,0.522886664,0.013819203,0.178432143,0.933823686
0,0.527704909,0.006677974,0.124860175,0.933443299
0,0.630547674,0.008043115,0.138525259,0.942081123
0,0.501151025,0.011672549,0.166157753,0.925094147
0,0.368328069,0.015431474,0.186232125,0.906735857
0,0.650141871,0.002336334,0.060041721,0.953721807
0,0.592911826,0.018267538,0.197750703,0.939911626
0,0.513410782,0.012415762,0.170692626,0.928720432
0,0.608758499,0.00230624,0.059437071,0.945698369
0,0.54751325,0.008520049,0.142818273,0.936602855
0,0.585630922,0.010211656,0.15627173,0.94160761
0,0.638685154,0.000805223,0.0238232,0.945004368
0,0.560522512,0.006170948,0.119176467,0.939263246
0,0.524599818,0.002641826,0.066148683,0.931930785
0,0.539161625,0.007957395,0.137739215,0.931760184
0,0.499384335,0.003561951,0.082776552,0.927872905
0,0.597034102,0.001618654,0.04435106,0.943965833
0,0.526580652,0.014277898,0.180760045,0.935603689
0,0.543337438,0.007961043,0.137769447,0.935158122
1,0.372182665,0.03448235,0.234876198,0.902607313
0,0.535521174,0.003050365,0.073857968,0.938237197
0,0.560361904,0.00268651,0.067025426,0.948419263
0,0.533647412,0.003407837,0.080176558,0.935209973
0,0.683762514,0.00295735,0.072134716,0.960504512
0,0.417099416,0.002650945,0.066330078,0.864172485
0,0.546014241,0.014513173,0.181908879,0.933892539
0,0.590663312,0.001310426,0.0369441,0.950679006
0,0.61213127,0.002319919,0.059709163,0.947259673
0,0.584613737,0.001394322,0.038999909,0.948006882
0,0.553027464,0.004728294,0.100734649,0.937920805
0,0.570587291,0.002834241,0.069837047,0.944601709
0,0.536324214,0.003159795,0.075823079,0.934922908
0,0.551100166,0.002416582,0.061674275,0.936380863
0,0.588736014,0.003688708,0.084892826,0.946753906
0,0.567910488,0.013345006,0.175922847,0.931625732
0,0.580491461,0.003698739,0.085074221,0.944490055
0,0.605010975,0.005495217,0.110983463,0.948010038
0,0.54397987,0.004591506,0.09879977,0.93680429
0,0.556132555,0.009941728,0.154276385,0.936374896
0,0.481610365,0.000130404,0.004111618,0.873140063
0,0.525349323,0.009450205,0.150497324,0.932592831
0,0.539857594,0.011257626,0.163497294,0.934409094
0,0.558006317,0.014139286,0.180064698,0.928127758
0,0.534289844,0.00290993,0.071257974,0.920868741
0,0.61159591,0.001581266,0.043474318,0.941503548
0,0.59692703,0.005155072,0.10656952,0.944374492
0,0.553884041,0.007247923,0.130846207,0.936740255
1,0.54344451,0.016415433,0.190494906,0.931491042
0,0.591145136,0.000985783,0.028660398,0.942739852
0,0.558755822,0.015227204,0.185294918,0.936968423
0,0.598640184,0.002633619,0.065997521,0.958410244
0,0.626960758,0.000946571,0.027662726,0.94949409
0,0.612452487,0.002971028,0.072406808,0.946741314
0,0.523796777,0.001470012,0.040813859,0.914823852
0,0.55077895,0.011748238,0.166641473,0.933699999
0,0.546228385,0.016467413,0.190736766,0.934224114
0,0.575780288,0.003887506,0.088127702,0.944025107
0,0.530060496,0.013193628,0.17510657,0.936450831
0,0.547888003,0.007104752,0.129395048,0.933574682
0,0.560897264,0.001847546,0.04958128,0.941497009
0,0.600835162,0.00423677,0.09356955,0.944137857
0,0.558862894,0.014541442,0.182060042,0.935860147
0,0.588521869,0.002796852,0.0691417,0.945040122
0,0.598747256,0.004451983,0.096774194,0.954586213
0,0.530595856,0.004583299,0.09867884,0.930885725
0,0.531345361,0.004884232,0.102911389,0.941503589
0,0.504845013,0.016996325,0.192883272,0.912265038
0,0.622463729,0.002077349,0.054599873,0.958967688
0,0.494833771,0.005494305,0.110983463,0.870210383
0,0.508806681,0.005703134,0.113583457,0.941495513
0,0.521869479,0.002143007,0.0560208,0.906962756
0,0.550297125,0.002826033,0.069685884,0.947104349
0,0.569248889,0.021623396,0.208634399,0.944158412
0,0.568338776,0.013526478,0.176890286,0.928755291
0,0.619786926,0.002569785,0.064757989,0.950076407
0,0.602387708,0.001808333,0.048674305,0.945904086
0,0.575512608,0.003177122,0.076125404,0.941293023
0,0.536859575,0.011698082,0.166339148,0.891053406
0,0.568713529,0.001157224,0.033104574,0.946227261
0,0.440494673,0.002036313,0.053723131,0.911279784
0,0.5943573,0.004143755,0.09211839,0.943710446
0,0.550725414,0.007091073,0.129243885,0.939215174
0,0.574709567,0.004858698,0.102548599,0.942919941
0,0.513410782,0.00139797,0.039090607,0.933104819
0,0.552063815,0.005172398,0.10681138,0.942148586
0,0.508646073,0.010990434,0.16174381,0.892295787
0,0.550886022,0.001863048,0.049913837,0.936606526
0,0.492692328,0.008112421,0.139160141,0.919842698
0,0.410782162,0.003954988,0.089185839,0.683987964
0,0.532416082,0.001308602,0.036913868,0.931890668
0,0.562824562,0.006915073,0.127399704,0.933720886
0,0.561860913,0.008502722,0.142636878,0.936143768
0,0.558809358,0.000944747,0.027602261,0.933981803
0,0.580652069,0.007595364,0.134292711,0.920097167
0,0.558755822,0.010318351,0.157057774,0.93773635
0,0.598854328,0.001725349,0.046799891,0.925540301
0,0.538786873,0.011909647,0.167639145,0.934625891
0,0.518978532,0.009449293,0.150497324,0.929882469
0,0.602120028,0.003833703,0.08725096,0.952719501
0,0.553884041,0.001497369,0.041478973,0.939338864
0,0.537555544,0.001051441,0.03038365,0.940391201
0,0.601424059,0.00468361,0.100099767,0.946676892
0,0.397933508,0.000878177,0.025818545,0.90337333
0,0.488944804,0.018086979,0.197085588,0.915247153
0,0.657904599,0.001642364,0.044895244,0.967743151
0,0.5039349,0.016082583,0.189104211,0.924345576
0,0.620536431,0.00898695,0.146778728,0.946309821
0,0.632260828,0.001914116,0.051062672,0.956410661
0,0.60399379,0.004224915,0.093357922,0.946793285
0,0.533219123,0.009731075,0.152704296,0.935702583
0,0.66887949,0.002080997,0.05469057,0.967004358
0,0.60372611,0.001327752,0.037367355,0.944521282
0,0.492745864,0.006487384,0.122774133,0.926971657
0,0.616788907,0.001862136,0.049913837,0.948886419
1,0.474168853,0.011729999,0.166520543,0.910578421
0,0.553669897,0.006098907,0.118329957,0.94572407
0,0.604207934,0.002249701,0.058258004,0.94051507
0,0.541035387,0.001501017,0.041569671,0.935427499
0,0.537341399,0.007728504,0.135562475,0.93255903
0,0.494726698,0.004392708,0.095897451,0.92411544
0,0.570159002,0.001438094,0.040058046,0.937759735
0,0.550082981,0.01480681,0.183329806,0.938142486
0,0.545853632,0.004653517,0.099676512,0.937669899
0,0.52674126,0.01081261,0.16053451,0.933253199
0,0.559023502,0.007541561,0.133748526,0.934817833
0,0.548798116,0.009412816,0.150225232,0.93416917
0,0.548691043,0.001946945,0.051758019,0.942013305
0,0.540392955,0.009807677,0.153278713,0.931566358
0,0.57235398,0.008252857,0.140429906,0.938656298
0,0.658386423,0.022235293,0.21035765,0.951259865
0,0.636650784,0.001985245,0.052604529,0.951529832
0,0.621607152,0.007632752,0.134655501,0.951683837
0,0.563092243,0.008048587,0.138585724,0.936273971
0,0.511162268,0.011933357,0.167790307,0.929256566
0,0.546496065,0.01041319,0.157722889,0.936924982
0,0.535735318,0.002932728,0.071681229,0.929682328
0,0.545157664,0.002652769,0.066360311,0.938552562
0,0.579634884,0.006868565,0.126915984,0.943852712
0,0.544086943,0.004975424,0.104150921,0.930870703
0,0.563145779,0.009135593,0.147988028,0.938860579
0,0.552759784,0.0083021,0.140883393,0.934587415
0,0.569355961,0.007556151,0.133899689,0.939636644
0,0.537555544,0.013749897,0.178069353,0.934725559
0,0.608812035,0.003826407,0.08713003,0.946345316
0,0.545264736,0.013046809,0.174290292,0.934630434
0,0.593447187,0.003253723,0.077485866,0.944750821
0,0.54317683,0.002556106,0.064485897,0.932538983
0,0.536913111,0.003923071,0.088702119,0.943349875
0,0.58675518,0.000251689,0.007890679,0.942770489
0,0.559933615,0.00848266,0.142455483,0.939377959
0,0.649071149,0.006554866,0.123529945,0.957359099
0,0.584024841,0.010686765,0.159657768,0.943140011
0,0.670967397,0.002718427,0.067630075,0.958318607
0,0.578564163,0.004696377,0.100281162,0.949830306
0,0.552866856,0.014483991,0.181757717,0.932288354
0,0.602655388,0.003554656,0.082685854,0.952157467
0,0.535467637,0.011842165,0.16721589,0.935820985
0,0.525777611,0.005045641,0.10511836,0.929757021
0,0.44868569,0.006649705,0.12455785,0.876796456
0,0.539804058,0.000500643,0.015297639,0.931588697
0,0.547031426,0.001425328,0.039755721,0.921213188
0,0.536324214,0.003796314,0.08664631,0.93105478
0,0.482681086,0.008183551,0.139795024,0.911224636
0,0.561807377,0.00597215,0.116848565,0.946183059
0,0.52037047,0.00761269,0.134474106,0.931215865
0,0.578778307,0.010954869,0.16150195,0.940189204
0,0.547834467,0.004366263,0.095504429,0.94888302
0,0.615075754,0.001329576,0.03742782,0.95489001
0,0.431500616,0.004378118,0.095655591,0.89096484
0,0.537716152,0.007694763,0.135229918,0.934150553
0,0.686974677,0.00684212,0.126643892,0.954547553
0,0.574067134,0.002594406,0.065241709,0.940529014
0,0.575726752,0.009895221,0.153943828,0.944662823
0,0.464746507,0.00317165,0.076034707,0.917623662
0,0.54927994,0.009791262,0.153157783,0.879756587
0,0.553937577,0.009006101,0.146929891,0.934154613
0,0.54697789,0.006743633,0.125585754,0.934923087
0,0.65747631,0.013231016,0.175287964,0.931752933
0,0.519942181,0.002219608,0.057623122,0.928073833
0,0.704052679,0.002746697,0.06817426,0.966128495
0,0.644734729,0.007940069,0.13755782,0.950524365
0,0.591894641,0.001205555,0.034344106,0.939048052
0,0.696825312,0.002778614,0.06877891,0.964147373
0,0.54167782,0.00657584,0.123741573,0.933758521
0,0.548583971,0.007834286,0.13659038,0.92696026
0,0.543551582,0.004098159,0.091453276,0.942993144
0,0.480111355,0.021907003,0.209450676,0.924874899
0,0.574227742,0.010412278,0.157722889,0.93895392
0,0.553455752,0.004449247,0.096713729,0.948763485
0,0.592001713,0.01387483,0.178704236,0.943272281
0,0.656887414,0.003853765,0.087583517,0.951969692
0,0.57235398,0.007311757,0.13148109,0.944255448
0,0.600299802,0.006406223,0.121867158,0.945578965
0,0.518175491,0.003792666,0.086616078,0.922001696
0,0.550618341,0.003404189,0.080116093,0.942257407
0,0.572193372,0.003387775,0.079844,0.938784811
0,0.566732694,0.012951057,0.173746108,0.936201771
0,0.544461695,0.014501318,0.181848414,0.935515598
1,0.378446384,0.085127532,0.268706352,0.852515848
0,0.620108143,0.002750344,0.068264958,0.950039626
0,0.495422667,0.000542591,0.016506938,0.928248125
0,0.513250174,0.009727428,0.152674064,0.925643587
0,0.556453772,0.003863796,0.08773468,0.937576769
0,0.54547888,0.012137627,0.169029839,0.938312548
0,0.438781519,0.077399028,0.266106358,0.877431122
0,0.543819262,0.004901558,0.103153248,0.935546201
0,0.597034102,0.004596066,0.098860235,0.953835857
0,0.572996413,0.003598428,0.083411434,0.940159035
0,0.589378446,0.010117729,0.155606615,0.941744734
0,0.767492906,0.000880913,0.02587901,0.973223036
0,0.543551582,0.007759509,0.1358648,0.934920835
0,0.599122009,0.003406013,0.080146325,0.946117537
0,0.477702232,0.003540065,0.082443994,0.890548921
0,0.530328176,0.003934926,0.088883514,0.943596343
1,0.457090851,0.117225216,0.276113311,0.869387641
0,0.564591252,0.007903592,0.137225262,0.937705799
0,0.604047326,0.002971028,0.072406808,0.952221901
0,0.525028106,0.004038884,0.090516069,0.930315621
0,0.554526474,0.001757266,0.047555703,0.94773838
0,0.528186734,0.005001869,0.10451371,0.932724794
0,0.606509984,0.006568544,0.123681108,0.953370661
0,0.543872798,0.005932938,0.116395078,0.934547257
0,0.483323518,0.010847263,0.160746138,0.918368226
0,0.549815301,0.002594406,0.065211476,0.937680996
0,0.536538359,0.006188275,0.119388094,0.942179337
0,0.52117351,0.009173894,0.148290353,0.93334249
0,0.489640773,0.002538779,0.064123107,0.904146869
0,0.613844424,0.0032902,0.078120749,0.946298696
0,0.550190053,0.004541351,0.098074191,0.935184186
0,0.552599176,0.017411248,0.194515827,0.933883562
0,0.54017881,0.004140107,0.092088158,0.949710854
0,0.552277959,0.010452402,0.157994981,0.934621743
0,0.437871406,0.008127924,0.139311304,0.911108095
0,0.585630922,0.002432997,0.062006833,0.944453155
0,0.571979228,0.002594406,0.065211476,0.943035046
0,0.543819262,0.002200458,0.057230099,0.938150156
0,0.758873601,0.004408211,0.096109079,0.964293745
0,0.604100862,0.000585451,0.017716238,0.93937176
0,0.658065207,0.005375756,0.109471838,0.953819101
0,0.52267252,0.005846305,0.115336941,0.933094597
0,0.514053215,0.010172444,0.155999637,0.926544182
0,0.543283902,0.002266116,0.058590561,0.935200209
0,0.624605172,0.007688379,0.135199686,0.944608503
0,0.485518497,0.002098323,0.05505336,0.923288078
0,0.570159002,0.006027777,0.11751368,0.940975364
0,0.55511537,0.00374707,0.085860265,0.93508174
0,0.627763799,0.000753244,0.022402273,0.94851914
0,0.548691043,0.00344249,0.080781207,0.93652283
0,0.569409497,0.003349474,0.079178886,0.949013092
0,0.607473633,0.00284336,0.070018442,0.958548664
0,0.386905081,0.008760795,0.144874082,0.909599426
0,0.54574656,0.009983677,0.154608943,0.934279798
0,0.543230366,0.000190591,0.005986033,0.939423478
0,0.506451095,0.010547242,0.158690329,0.914917054
0,0.616628299,0.000903711,0.026513892,0.940857368
0,0.56041544,0.00837323,0.141518276,0.921897139
0,0.803897425,0.006576752,0.123771805,0.967034187
0,0.498795439,0.002390137,0.06113009,0.925031044
0,0.564109428,0.005145041,0.10644859,0.945303507
0,0.497938862,0.0101232,0.155636847,0.91792329
0,0.624605172,0.001607711,0.044078967,0.943449765
0,0.510626907,0.003973226,0.089488164,0.924844107
0,0.490550886,0.006050575,0.117785773,0.926384982
0,0.552117351,0.001626861,0.044532455,0.936492081
0,0.548905188,0.007070099,0.129032258,0.93475401
0,0.629637561,0.001598592,0.043897572,0.948257497
0,0.487981155,0.007600835,0.134353176,0.915429163
0,0.582900584,0.008826453,0.145418266,0.947027925
0,0.543765726,0.016329713,0.190162348,0.922283353
0,0.569088281,0.003072251,0.07425099,0.940384105
0,0.571925692,0.009636236,0.151978716,0.941669639
0,0.54141014,0.008636774,0.143815945,0.935223685
0,0.343487339,0.011019615,0.161925205,0.846522807
1,0.485464961,0.029139423,0.226108776,0.876916911
0,0.51126934,0.011146372,0.162771714,0.904831432
0,0.547138498,0.008286598,0.140732231,0.934226915
0,0.599550297,0.00070856,0.021192974,0.946747137
0,0.548476899,0.042124221,0.244248269,0.938766136
0,0.556132555,0.00451217,0.097650936,0.951601041
0,0.565447829,0.002558841,0.064516129,0.946874316
0,0.561218481,0.004501227,0.097469541,0.943891166
0,0.599229081,0.003479879,0.08141609,0.945052112
0,0.560308368,0.007597188,0.134292711,0.936543209
0,0.472937523,0.005350222,0.109139281,0.913286606
0,0.473365812,0.00072771,0.021706926,0.951150893
0,0.633706301,0.002642738,0.066178916,0.964772621
0,0.531880722,0.010721418,0.159899628,0.906751271
0,0.55864875,0.01087918,0.160987998,0.93727788
0,0.552492103,0.003049453,0.073827735,0.923012651
0,0.550350661,0.010757895,0.160141488,0.939177285
0,0.514856256,0.00135055,0.037941772,0.948964101
0,0.572782269,0.006905042,0.127309006,0.937155009
0,0.551474918,0.000893679,0.026241799,0.938810971
0,0.525242251,0.002270675,0.058681259,0.932430822
0,0.630226458,0.002854303,0.070199837,0.958186071
0,0.512072381,0.0086158,0.14363455,0.926693893
0,0.582044007,0.005831715,0.115155546,0.94063266
0,0.593875475,0.002355484,0.060434743,0.958845361
0,0.548744579,0.013983348,0.179278653,0.933499584
0,0.600995771,0.002859774,0.070320767,0.944233393
0,0.567856952,0.010441459,0.157934516,0.941750438
0,0.589271374,0.013640467,0.177494936,0.941174837
0,0.551689063,0.003006593,0.073041691,0.937335938
0,0.566839767,0.001096125,0.031532485,0.950493746
0,0.541088923,0.001960623,0.052060344,0.932304006
0,0.523689705,0.000674819,0.020225534,0.935180965
1,0.482574014,0.010094931,0.15542522,0.921701056
0,0.440762353,0.006282202,0.120446232,0.928635992
0,0.609186787,0.003540977,0.082443994,0.931966327
0,0.578457091,0.00604328,0.117695075,0.941214781
0,0.609668612,0.004262304,0.09393234,0.958995441
0,0.429626854,0.010363946,0.157390332,0.837131268
0,0.637239681,0.003490822,0.081597485,0.950243612
0,0.532255474,0.011902352,0.167608913,0.93594111
0,0.703463783,0.002739401,0.068023098,0.96430997
0,0.55918411,0.013281172,0.175560057,0.936122135
0,0.574388351,0.006303176,0.120688091,0.942629985
0,0.589110766,0.002845184,0.070048674,0.953760302
0,0.584720809,0.011130869,0.162681017,0.941149772
0,0.53584239,0.026021576,0.219759954,0.934657578
0,0.534718133,0.000409451,0.012606947,0.934692823
0,0.65870764,0.002342717,0.060192883,0.953592793
0,0.589646127,0.001601328,0.043927805,0.945225745
0,0.532737299,0.012413938,0.170662394,0.934981718
0,0.527811981,0.001502841,0.041630136,0.942043664
0,0.562556882,0.002318095,0.059678931,0.902462229
1,0.554526474,0.01532022,0.185718173,0.931744241
0,0.5832218,0.001055089,0.03050458,0.941976336
0,0.391883934,0.001266654,0.035855731,0.903155556
0,0.605225119,0.008581147,0.143332225,0.942287713
0,0.631350715,0.002304416,0.059406839,0.941725499
0,0.540500027,0.002449411,0.06233939,0.937101764
0,0.485839713,0.016474708,0.190766998,0.924126544
0,0.567964024,0.000835317,0.02466971,0.938279515
0,0.559773007,0.001518343,0.041992926,0.948722828
0,0.607687778,0.006646057,0.124527617,0.946798701
0,0.538305048,0.001356022,0.038062702,0.945181501
0,0.393115263,0.014189442,0.180306557,0.862304086
0,0.586433963,0.003747982,0.085890498,0.95026152
1,0.438085551,0.016376221,0.190343743,0.90882511
0,0.553562825,0.001314986,0.03706503,0.948608285
0,0.536698967,0.003754366,0.085981195,0.94506459
0,0.634295198,0.006757311,0.125736917,0.951640649
0,0.592269393,0.005113123,0.106025335,0.941961189
0,0.566304406,0.006026865,0.117483448,0.944456813
0,0.558434606,0.01507309,0.184569338,0.937542152
0,0.538786873,0.002661888,0.066541706,0.92077805
0,0.576583329,0.012196901,0.169392629,0.938685704
0,0.487071042,0.000885472,0.02599994,0.855207129
0,0.606670593,0.003156148,0.075762615,0.950382253
0,0.550404197,0.002192251,0.057048705,0.937705688
0,0.585791531,0.003580189,0.083109109,0.941547257
0,0.590342095,0.009540485,0.151222904,0.947690068
0,0.598318968,0.010251781,0.156574054,0.940307272
0,0.549387012,0.00197795,0.052453366,0.95600657
0,0.564430644,0.003025743,0.07340448,0.942469428
0,0.627389047,0.004927092,0.103516038,0.952830406
0,0.650088334,0.002577992,0.064909151,0.959083467
0,0.481931581,0.000789721,0.023430178,0.922766875
0,0.565876118,0.005210699,0.107325332,0.921588009
0,0.55484769,0.009445645,0.150467092,0.938097311
0,0.599710905,0.002494095,0.063246365,0.947620121
0,0.572246908,0.01248142,0.171085649,0.939647696
0,0.379517105,0.007962867,0.137769447,0.879242165
0,0.568927673,0.007423011,0.132599692,0.942923901
0,0.592697682,0.001290364,0.036430148,0.943195763
0,0.522190695,0.010125024,0.155636847,0.920185291
0,0.544675839,0.008933147,0.146325241,0.9370967
0,0.534289844,0.018536554,0.198718143,0.933900911
1,0.499705552,0.035065065,0.235692475,0.899359271
0,0.544086943,0.001723525,0.046769659,0.938679943
0,0.481449756,0.000635607,0.019137165,0.91727075
0,0.611917126,0.000856291,0.025244127,0.950812417
0,0.717169013,0.004869641,0.102699761,0.965186293
0,0.541195996,0.006420814,0.122018321,0.930294512
0,0.575298464,0.001972478,0.052332436,0.939796081
0,0.60982922,0.014639929,0.182513529,0.944938852
0,0.552438567,0.005215258,0.107385797,0.942932467
1,0.537127255,0.006474617,0.122622971,0.930413285
0,0.459607045,0.001967007,0.052211506,0.916359833
0,0.390973821,0.012824301,0.17305076,0.911216713
0,0.586541035,0.009189396,0.148441515,0.937356273
0,0.464746507,0.000667524,0.020013907,0.919505666
0,0.527276621,0.001971566,0.052332436,0.931597371
0,0.495583275,0.002315359,0.059618466,0.921093497
0,0.568338776,0.0059913,0.117060193,0.931532816
0,0.60372611,0.000645638,0.019409257,0.953747017
0,0.593768403,0.002453059,0.062430087,0.963227413
0,0.576422721,0.002076437,0.054569641,0.935432296
0,0.547673858,0.010755159,0.160111256,0.935903188
0,0.59612399,0.006605021,0.12407413,0.943668722
0,0.519032068,0.001332312,0.037488285,0.950146348
0,0.566572086,0.004618864,0.099192793,0.945027048
0,0.572942877,0.006866741,0.126885751,0.935152514
0,0.569998394,0.00135055,0.037941772,0.933604327
0,0.681888752,0.002937287,0.071771926,0.959612156
0,0.664864286,0.005648419,0.112918342,0.956859948
0,0.404946732,0.002496831,0.06330683,0.871883098
0,0.399057765,0.021845904,0.209269281,0.91857416
0,0.440655281,0.006210161,0.119629954,0.913055121
0,0.477862841,0.002474033,0.06282311,0.915221756
0,0.591734033,0.00372792,0.085557941,0.94486599
0,0.671556293,0.002041784,0.053844061,0.955575429
0,0.475989079,0.002179484,0.056776612,0.913301748
0,0.526527116,0.002896251,0.071016114,0.930681307
0,0.542962685,0.002899899,0.071076579,0.935531148
0,0.542748541,0.010552713,0.158720561,0.938470583
0,0.576958081,0.005052937,0.105209058,0.941852304
0,0.574548959,0.020354007,0.204794873,0.947657078
0,0.580384389,0.004709144,0.100462557,0.945624473
0,0.590502704,0.001068768,0.030837138,0.947849214
0,0.46442529,0.001392499,0.038969677,0.927651575
0,0.512768349,0.002236934,0.057985912,0.927340223
0,0.561379089,0.006387073,0.121655531,0.937779344
0,0.578457091,0.008634038,0.143785712,0.944419137
0,0.661705659,0.003315733,0.078574236,0.951219335
0,0.585845067,0.005281828,0.108262539,0.94040685
0,0.569730714,0.000844436,0.02491157,0.920512168
0,0.560361904,0.013894892,0.178825166,0.935333088
0,0.605010975,0.002854303,0.070230069,0.946828729
0,0.571015579,0.004163817,0.092450948,0.93947485
0,0.537769688,0.002867982,0.070471929,0.939905205
0,0.532683763,0.012370166,0.170420534,0.933727855
0,0.702071845,0.003002034,0.072981226,0.966961825
0,0.536752503,0.010253604,0.156574054,0.934909851
0,0.602334172,0.008111509,0.139160141,0.948210259
0,0.568874137,0.001186405,0.033860386,0.818866098
0,0.561486161,0.002236934,0.057985912,0.959648874
0,0.605171583,0.006822057,0.126402032,0.941631853
0,0.53027464,0.003664998,0.084499803,0.943932206
0,0.544140479,0.005661186,0.113069504,0.936295747
0,0.5642165,0.002277059,0.058832421,0.938651849
0,0.625247604,0.006928752,0.127550866,0.946727776
0,0.592804754,0.005887342,0.115820661,0.951957435
0,0.71069115,0.001098861,0.03159295,0.963802312
0,0.518764388,0.021935272,0.209511141,0.935377049
0,0.547727394,0.001379732,0.038637119,0.94695765
0,0.673644199,0.010083076,0.155334522,0.952762164
0,0.521119974,0.002235111,0.057955679,0.934012259
0,0.611060549,0.010007387,0.154790338,0.943369642
0,0.592483538,0.004752004,0.101067207,0.941948718
0,0.539429306,0.002984707,0.072648668,0.933747476
0,0.619840463,0.007296255,0.131329927,0.947115042
0,0.466084908,0.017993051,0.196722798,0.920417346
0,0.568178168,0.003303878,0.078392841,0.937424616
0,0.557685101,0.003803609,0.08676724,0.947821714
0,0.630226458,0.004680874,0.100069535,0.935618508
1,0.530488784,0.014691909,0.182785621,0.928747193
0,0.538893945,0.003602076,0.083471899,0.939766301
0,0.594999732,0.008563821,0.143181062,0.947861659
0,0.566036726,0.003622138,0.083804456,0.936773749
0,0.497082285,0.003959547,0.089246304,0.936603912
0,0.537341399,0.008139779,0.139402001,0.935770991
0,0.538786873,0.001413473,0.039453397,0.931023949
0,0.570747899,0.00263909,0.066088218,0.946391285
0,0.531131217,0.007834286,0.136560148,0.936693157
0,0.58348948,0.002564313,0.064637059,0.940078163
0,0.542641469,0.000483316,0.014783687,0.931858394
0,0.558702286,0.006892275,0.127157844,0.939690208
0,0.468279887,0.00059457,0.01798833,0.919706761
0,0.607420097,0.000173264,0.00547208,0.940190417
0,0.567107447,0.00628585,0.120506696,0.939226401
0,0.604796831,0.019214109,0.201076277,0.929045701
0,0.612345415,0.004851403,0.102457901,0.945794866
0,0.611970662,0.009418288,0.150255465,0.946961146
0,0.555971947,0.00384647,0.087462587,0.798801896
0,0.529846352,0.006711715,0.125222965,0.911858859
1,0.385673751,0.012240673,0.169634489,0.895212965
0,0.499919696,0.002407463,0.06149288,0.929257185
0,0.427057123,0.001449949,0.040360371,0.909861148
0,0.509395578,0.01268113,0.172234483,0.922576472
0,0.558006317,0.007512379,0.133476434,0.938970112
0,0.536163606,0.001791007,0.048311516,0.934857274
0,0.63060121,0.001229265,0.034918523,0.951984923
0,0.643449863,0.002316271,0.059648698,0.948283931
0,0.496011564,0.000647462,0.019469722,0.932622244
0,0.422453022,0.004690905,0.100220697,0.906557771
0,0.59516034,0.006131736,0.11872298,0.940678514
0,0.508753145,0.00401335,0.090123046,0.928157233
0,0.488034691,0.00495445,0.103878828,0.925101657
1,0.428502596,0.015218085,0.185264685,0.904383107
0,0.591948177,0.012930995,0.17365541,0.92064588
0,0.568178168,0.00194968,0.051848717,0.937410454
0,0.745703731,0.00190682,0.050881277,0.966948112
0,0.499812624,0.006018658,0.11739275,0.922443984
0,0.472295091,0.049328373,0.250838952,0.91416689
0,0.630440602,0.002273411,0.058741724,0.94997565
0,0.480646716,0.008812774,0.145327569,0.925639437
0,0.505219766,0.005137745,0.106357892,0.916406093
0,0.513839071,0.006471881,0.122592738,0.93159298
0,0.58729054,0.002399256,0.061341718,0.961861646
0,0.57765405,0.002059111,0.054206851,0.945629999
0,0.545157664,0.001815628,0.0488557,0.936456299
0,0.555008298,0.001389763,0.038909212,0.939245252
0,0.52037047,0.016058873,0.188983281,0.914007473
0,0.594678516,0.003897537,0.088278864,0.94150897
0,0.532844371,0.001061472,0.030655743,0.912199408
0,0.540553563,0.013512799,0.176829821,0.938430748
0,0.446223031,0.003754366,0.085981195,0.913259554
0,0.563681139,0.00240108,0.06137195,0.948283934
0,0.619358638,0.002732106,0.067902168,0.947952183
0,0.542427325,0.002507774,0.063518457,0.946089639
0,0.609186787,0.004326138,0.094899779,0.947363329
0,0.492317576,0.006548482,0.123439248,0.897941293
0,0.560576048,0.00315706,0.075792847,0.951353834
0,0.553455752,0.006161829,0.11908577,0.938689564
0,0.573478238,0.008269271,0.140581068,0.942421319
0,0.605385727,0.002295297,0.059195211,0.943221116
0,0.519246212,0.007180441,0.13015086,0.933959859
0,0.555971947,0.008422473,0.14194153,0.937274162
0,0.517479522,0.022649304,0.211506485,0.910488592
0,0.552385031,0.005049289,0.105178825,0.934836218
0,0.542695005,0.002238758,0.058046377,0.943842302
0,0.464907115,0.004472957,0.097076518,0.914725892
0,0.591466353,0.00955234,0.151313602,0.934144597
0,0.598747256,0.005088502,0.105692777,0.944620766
0,0.657048022,0.000853555,0.02515343,0.953271117
0,0.561486161,0.002711132,0.067509145,0.941609955
0,0.554526474,0.00372792,0.085557941,0.938568257
0,0.53434338,0.001675193,0.045651057,0.930897068
0,0.543390974,0.003685972,0.084862593,0.943819167
0,0.591948177,0.007001705,0.128306678,0.934573153
0,0.574013598,0.008563821,0.143181062,0.92678165
0,0.549172868,0.015091329,0.184660036,0.932966188
0,0.585202634,0.000496995,0.015176709,0.944801771
0,0.527811981,0.001809245,0.048704538,0.942644715
0,0.536270678,0.007205063,0.130422953,0.92964
0,0.546603137,0.002767671,0.068567282,0.942492298
0,0.580491461,0.004847755,0.102397436,0.948650627
0,0.620322287,0.00739383,0.132297367,0.947653311
0,0.542855613,0.009085438,0.147595006,0.936139709
0,0.637667969,0.001028643,0.029779001,0.958991916
1,0.482092189,0.015179785,0.185083291,0.920323044
0,0.541999036,0.008001167,0.138132237,0.935154652
