Bankrupt,Persistent EPS in the Last Four Seasons,Net profit before tax/Paid-in capital,Borrowing dependency,Net Value Growth Rate,Net worth/Assets,Debt ratio %,Retained Earnings to Total Assets,Continuous interest rate (after tax)
0,0.259714475,0.206545509,0.371633455,0.000531004,0.912537413,0.087462587,0.950580654,0.781835098
0,0.302448709,0.248480507,0.371225253,0.000534797,0.916074614,0.083925386,0.970572109,0.782104572
0,0.225583814,0.176163185,0.37040885,0.000505301,0.8879584,0.1120416,0.934895682,0.781603518
0,0.232296492,0.186697836,0.370124787,0.00047865,0.896997914,0.103002086,0.941738663,0.781669484
0,0.216318427,0.168456376,0.371973437,0.000440794,0.928983886,0.071016114,0.930681307,0.781610957
0,0.252150893,0.206839605,0.370031963,0.000479374,0.899356048,0.100643952,0.948282635,0.781711449
0,0.241940059,0.196123973,0.370469242,0.000699147,0.95564894,0.04435106,0.943965833,0.78176001
0,0.232580127,0.188771586,0.369637181,0.000442691,0.876923542,0.123076458,0.943750015,0.781634817
0,0.212725726,0.168101953,0.372853586,0.000450277,0.919007165,0.080992835,0.935142095,0.781514676
0,0.206202137,0.162514139,0.375242405,0.000417512,0.838921305,0.161078695,0.909721506,0.781466395
0,0.225772903,0.183794586,0.370812578,0.000455318,0.93862805,0.06137195,0.948283934,0.781812361
0,0.275976175,0.226823015,0.377806805,0.000491926,0.803670224,0.196329776,0.944644418,0.781695168
0,0.226340172,0.182037554,0.370507266,0.000447981,0.948241981,0.051758019,0.942013305,0.78172408
0,0.234754656,0.180197572,0.375283784,0.000478949,0.867611936,0.132388064,0.939858208,0.781707659
0,0.226812896,0.182520172,0.369637181,0.000512763,0.947546634,0.052453366,0.942473746,0.781647729
0,0.222085658,0.176834326,0.370257872,0.000457214,0.945914079,0.054085921,0.937921093,0.781622045
0,0.218587501,0.181916899,0.370168403,0.000426445,0.951204765,0.048795235,0.94298403,0.781601413
0,0.220667486,0.178402835,0.372587417,0.000436802,0.896846752,0.103153248,0.935546201,0.78161601
0,0.226151083,0.18109494,0.369637181,0.000499038,0.978655864,0.021344136,0.939718187,0.781665834
0,0.215656613,0.171977981,0.371944359,0.000467371,0.837470145,0.162529855,0.929756293,0.78156815
0,0.227663799,0.181072317,0.374185554,0.000589048,0.883604922,0.116395078,0.920026366,0.781706817
0,0.245249125,0.195286932,0.369637181,0.000510716,0.939565257,0.060434743,0.950125862,0.781780501
0,0.244681857,0.189729281,0.376049861,0.000622512,0.869818907,0.130181093,0.940107816,0.781784291
0,0.255270871,0.206982882,0.370475952,0.000510567,0.897602564,0.102397436,0.950198732,0.781691659
0,0.231634679,0.184186713,0.373722553,0.000473934,0.893067691,0.106932309,0.937523369,0.781645062
0,0.254798147,0.216341151,0.371883968,0.000478925,0.802521389,0.197478611,0.941831377,0.781637764
0,0.19892219,0.156534198,0.377824699,0.000405633,0.833902712,0.166097288,0.922638316,0.781451658
0,0.230027418,0.182889676,0.369637181,0.000456915,0.910814161,0.089185839,0.9466138,0.781674396
0,0.208282122,0.18291984,0.380058065,0.000400493,0.833781782,0.166218218,0.938395472,0.781547238
0,0.253852699,0.207691728,0.374411463,0.000576272,0.822384134,0.177615866,0.942170559,0.781654045
0,0.269263496,0.215903778,0.369637181,0.000496118,0.931281555,0.068718445,0.968268784,0.781848852
0,0.224165642,0.179292663,0.375489562,0.000464077,0.876349125,0.123650875,0.93573947,0.781601132
0,0.248274558,0.2056406,0.370256753,0.000489281,0.909060677,0.090939323,0.963571145,0.781733905
0,0.21698024,0.170794058,0.371157033,0.000436078,0.947969888,0.052030112,0.932943197,0.781593132
0,0.317859506,0.278470704,0.369637181,0.000518577,0.934939686,0.065060314,0.968843182,0.782066256
0,0.312754089,0.263886585,0.369637181,0.000474732,0.916588566,0.083411434,0.956858346,0.781729975
0,0.227663799,0.180318226,0.369637181,0.000467096,0.932823412,0.067176588,0.943530873,0.781724361
0,0.20487851,0.159965312,0.369637181,0.000493548,0.898237446,0.101762554,0.92681603,0.781490816
0,0.242223693,0.201485559,0.371574182,0.000485163,0.885781661,0.114218339,0.955505579,0.781664431
0,0.223692919,0.178847749,0.375904474,0.000460259,0.862835203,0.137164797,0.936028275,0.781606887
0,0.248085468,0.203076691,0.370186297,0.000547724,0.886779333,0.113220667,0.945692898,0.781720712
0,0.214616621,0.16990423,0.376633645,0.000449952,0.824621338,0.175378662,0.931426095,0.781565203
0,0.254703602,0.214169369,0.369799344,0.000560076,0.98176981,0.01823019,0.957690863,0.781704291
0,0.212253002,0.167136717,0.371226372,0.000483117,0.936602473,0.063397527,0.933090886,0.781540501
0,0.260943557,0.217366714,0.385748284,0.000509768,0.816821356,0.183178644,0.951733592,0.781601413
0,0.226340172,0.18184149,0.372326839,0.000437875,0.903014179,0.096985821,0.942228871,0.781699799
0,0.258674482,0.216627705,0.370090117,0.000484115,0.901139765,0.098860235,0.953835857,0.781724361
0,0.232958306,0.183696554,0.369637181,0.000504178,0.976720984,0.023279016,0.941389151,0.781890396
0,0.226434717,0.179835608,0.37059338,0.000512887,0.958521027,0.041478973,0.939338864,0.781651799
0,0.23106741,0.181223136,0.375036626,0.000463528,0.897209541,0.102790459,0.946584706,0.781928712
0,0.273234376,0.23076691,0.369637181,0.000651634,0.884844454,0.115155546,0.947681726,0.781777694
0,0.248180013,0.205105196,0.369637181,0.000539364,0.905069988,0.094930012,0.957662113,0.7817558
0,0.255365416,0.212962823,0.375793756,0.000490678,0.850560813,0.149439187,0.945591179,0.781623869
0,0.19674766,0.156096825,0.372454332,0.000452598,0.914804849,0.085195151,0.919797041,0.781183588
0,0.295452397,0.249634266,0.36979487,0.000507847,0.912083925,0.087916075,0.95711368,0.781887309
0,0.254609057,0.203446196,0.372361508,0.00048696,0.860628231,0.139371769,0.952563609,0.781683378
0,0.217736598,0.172686826,0.371155915,0.00045704,0.953230341,0.046769659,0.938679943,0.781634255
0,0.282594308,0.233240329,0.369637181,0.000833352,0.902137437,0.097862563,0.95472391,0.781815028
0,0.227001985,0.18068019,0.371601023,0.000476704,0.923511806,0.076488194,0.938586544,0.781807308
0,0.230972866,0.183764422,0.376050979,0.000469367,0.851437555,0.148562445,0.941228884,0.781688431
0,0.20903848,0.164821657,0.37212777,0.000435828,0.925416453,0.074583547,0.925396872,0.781444079
0,0.285052472,0.24826182,0.369637181,0.000512413,0.91323276,0.08676724,0.961051207,0.782719732
0,0.303866881,0.262589548,0.370264582,0.000515009,0.94422106,0.05577894,0.961141171,0.781870607
0,0.24732911,0.199540005,0.369798225,0.000771914,0.931190858,0.068809142,0.946104035,0.78176015
0,0.264819892,0.222630269,0.370056567,0.010063553,0.973244248,0.026755752,0.950614315,0.786732233
0,0.233714664,0.184360154,0.369775858,0.00048938,0.974755873,0.025244127,0.950812417,0.782004221
0,0.242696417,0.198989518,0.371245384,0.000635888,0.938779212,0.061220788,0.950425989,0.781907519
0,0.221423844,0.174685167,0.372758526,0.000457389,0.921879251,0.078120749,0.937768367,0.781726045
0,0.214616621,0.16923309,0.373810903,0.000478026,0.897451401,0.102548599,0.921917415,0.781568992
0,0.235511014,0.189684036,0.371735226,0.00060432,0.9189467,0.0810533,0.941320819,0.781671589
0,0.274368914,0.228142674,0.370783501,0.000935789,0.923028086,0.076971914,0.951066657,0.781803238
0,0.240616432,0.197270191,0.370710808,0.000568436,0.864891012,0.135108988,0.94416319,0.781661905
0,0.662191548,0.697813136,0.386281742,0.003482159,0.777670284,0.222329716,0.953447627,0.782724644
0,0.24950364,0.203302918,0.371492542,0.000638907,0.928681561,0.071318439,0.95056702,0.781824572
0,0.227474709,0.17860644,0.371806801,0.010850415,0.937237355,0.062762645,0.938690815,0.781619659
0,0.23343103,0.187346354,0.374156477,0.000729217,0.877770052,0.122229948,0.941508347,0.78170022
0,0.206580316,0.163999698,0.371775487,0.000432684,0.935060616,0.064939384,0.918692068,0.781465694
0,0.227474709,0.182889676,0.372986671,0.000451899,0.893339783,0.106660217,0.938813684,0.781702887
0,0.214805711,0.170462258,0.375160764,0.000450002,0.877528192,0.122471808,0.929867027,0.781566746
0,0.214049352,0.16997964,0.370167284,0.000447507,0.964900082,0.035099918,0.933446678,0.781557624
0,0.183227758,0.153751602,0.37218928,0.000411373,0.914290897,0.085709103,0.917345741,0.781274535
0,0.205351234,0.163977076,0.379192454,0.000433333,0.838649212,0.161350788,0.924947994,0.781487869
0,0.218209322,0.172189126,0.371406428,0.000530106,0.906642078,0.093357922,0.934092954,0.78161629
0,0.214522076,0.169270794,0.37403122,0.000459959,0.886416543,0.113583457,0.931877939,0.781566887
0,0.214427531,0.16931604,0.369637181,0.000447657,0.961907065,0.038092935,0.911533708,0.781565764
0,0.238536447,0.192323354,0.37238723,0.000449977,0.863984037,0.136015963,0.942918352,0.781694747
0,0.196369481,0.156504034,0.375104846,0.000453221,0.891404904,0.108595096,0.926434052,0.781389342
0,0.223976553,0.17835759,0.369637181,0.000459834,0.926655985,0.073344015,0.937706711,0.781665834
0,0.252056349,0.205323882,0.369637181,0.00047885,0.886204916,0.113795084,0.950169311,0.781781203
0,0.252812707,0.198582309,0.370594498,0.000485263,0.959972186,0.040027814,0.94642501,0.782305976
0,0.221423844,0.174277958,0.371102234,0.000474533,0.941923391,0.058076609,0.941618671,0.781672431
0,0.204500331,0.159588266,0.378604197,0.000477827,0.822172507,0.177827493,0.923037469,0.781483378
0,0.223692919,0.180536913,0.371797854,0.000446733,0.924176921,0.075823079,0.951008029,0.781635238
0,0.22530018,0.17976774,0.372103167,0.000452747,0.929437373,0.070562627,0.945140059,0.781651799
0,0.217547509,0.170175703,0.377157038,0.000505152,0.855639871,0.144360129,0.93232549,0.781578957
0,0.219627494,0.169858985,0.37738742,0.000448056,0.873628201,0.126371799,0.934067235,0.781691799
0,0.206202137,0.164866903,0.380200097,0.000433308,0.817002751,0.182997249,0.904769517,0.78152815
0,0.239954619,0.19676495,0.375173066,0.000490404,0.859842186,0.140157814,0.941156887,0.781861203
0,0.256689042,0.211258578,0.371954425,0.000488732,0.895425825,0.104574175,0.951151406,0.781707799
0,0.22331474,0.180250358,0.369637181,0.000454319,0.984400036,0.015599964,0.939453273,0.781670185
0,0.237780089,0.192187618,0.374619478,0.000493573,0.85684917,0.14315083,0.93943196,0.781712992
0,0.220100217,0.174451399,0.370636996,0.000445061,0.967379146,0.032620854,0.935142239,0.781790326
0,0.230783776,0.184231958,0.369637181,0.000465374,0.970281464,0.029718536,0.942359505,0.781753273
0,0.262456273,0.214440842,0.369637181,0.000512413,0.912114158,0.087885842,0.947718436,0.781789765
0,0.254892692,0.204260614,0.370658245,0.000500435,0.936481543,0.063518457,0.953123103,0.782301485
0,0.224922001,0.178229394,0.370940072,0.000455093,0.904586268,0.095413732,0.936716776,0.781639448
0,0.242601872,0.19776035,0.369637181,0.000479024,0.95041872,0.04958128,0.948320471,0.781978256
0,0.248369103,0.198800995,0.372207174,0.000482867,0.902318832,0.097681168,0.948915818,0.781766466
0,0.203933062,0.159165975,0.38286515,0.000420282,0.830909696,0.169090304,0.92977984,0.781409693
0,0.227191075,0.179202172,0.371523856,0.000483491,0.927169937,0.072830063,0.935537678,0.781737414
0,0.211874823,0.167023603,0.380045763,0.000439871,0.848111981,0.151888019,0.930004583,0.78154008
0,0.233525574,0.1915391,0.371108944,0.000481195,0.944251292,0.055748708,0.953287935,0.781914537
0,0.259241751,0.210934319,0.370714163,0.000472935,0.908425794,0.091574206,0.950986939,0.781633834
0,0.272478018,0.218626046,0.371079867,0.000493623,0.937146658,0.062853342,0.970437218,0.782536573
0,0.30840503,0.27006259,0.369637181,0.000539239,0.896423497,0.103576503,0.96241147,0.781882116
0,0.246289118,0.201545886,0.369637181,0.000467745,0.937569913,0.062430087,0.963227413,0.781907239
0,0.262267184,0.223821733,0.372144546,0.000484789,0.872237506,0.127762494,0.950711923,0.781802536
0,0.232958306,0.21450871,0.374877819,0.000472012,0.873537503,0.126462497,0.944814079,0.781842396
0,0.226434717,0.183153608,0.374500932,0.000482618,0.877467727,0.122532273,0.937532249,0.781654606
0,0.232674671,0.185792927,0.375772508,0.000496418,0.848686398,0.151313602,0.934144597,0.781681694
0,0.22095112,0.174986803,0.369637181,0.000450826,0.94361641,0.05638359,0.960067669,0.781629624
0,0.252150893,0.202118996,0.370255635,0.000496318,0.920307162,0.079692838,0.9485784,0.781762536
0,0.208471211,0.16567378,0.369876511,0.000433458,0.939897814,0.060102186,0.916752755,0.781399027
0,0.223031105,0.174368449,0.37396971,0.000576696,0.903588596,0.096411404,0.934356611,0.781634957
0,0.242980051,0.195196441,0.369637181,0.000488632,0.953804759,0.046195241,0.949231552,0.781908923
0,0.181336863,0.141030088,0.375957037,0.000414542,0.852918947,0.147081053,0.888690148,0.780887446
0,0.256878132,0.212796923,0.370556474,0.000490404,0.869516583,0.130483417,0.945774016,0.781704431
0,0.232012858,0.184066058,0.372816681,0.000504628,0.891888624,0.108111376,0.943083822,0.781700501
0,0.21896568,0.172498303,0.372860297,0.000464276,0.885207244,0.114792756,0.927374423,0.78161615
0,0.229932873,0.184609004,0.372028236,0.000464376,0.901018835,0.098981165,0.94539234,0.781654326
0,0.231729224,0.187255863,0.370781264,0.00047044,0.898842096,0.101157904,0.953521215,0.781656431
0,0.247896379,0.201342282,0.369637181,0.000467171,0.927986214,0.072013786,0.948375347,0.781811519
0,0.228892881,0.181125104,0.369906706,0.000496592,0.86960728,0.13039272,0.938082006,0.78164001
0,0.261510825,0.207126159,0.369940257,0.000600827,0.952595459,0.047404541,0.945023866,0.781928432
0,0.213198449,0.167355403,0.376096832,0.000448605,0.842005019,0.157994981,0.936486236,0.781561553
0,0.232201948,0.186712918,0.370241096,0.000483117,0.930102488,0.069897512,0.945818109,0.781672852
0,0.199205824,0.156783048,0.375481734,0.000381203,0.888049098,0.111950902,0.869429342,0.780578112
0,0.208471211,0.166126235,0.372178097,0.000977313,0.915621126,0.084378874,0.89529471,0.781003798
0,0.23343103,0.186705377,0.371439979,0.000558379,0.918674608,0.081325392,0.945217743,0.781713133
0,0.228420157,0.179586758,0.372774183,0.000520998,0.916649031,0.083350969,0.942721137,0.781718606
0,0.242318238,0.198710504,0.370020779,0.00050323,0.86851891,0.13148109,0.944596338,0.781641694
0,0.344521131,0.291652213,0.369637181,0.000433133,0.962662878,0.037337122,0.951723909,0.781869765
0,0.215751158,0.169874067,0.371835878,0.000457114,0.933851317,0.066148683,0.931930785,0.781598466
0,0.213576629,0.166518362,0.379648745,0.000434431,0.842549203,0.157450797,0.930497383,0.781558466
0,0.242034603,0.19925345,0.383112308,0.000471089,0.80726789,0.19273211,0.939090918,0.781640992
0,0.240332798,0.197715104,0.371031777,0.000476928,0.912809505,0.087190495,0.946494122,0.781762115
0,0.236172828,0.190475831,0.369637181,0.000473609,0.921667624,0.078332376,0.945187008,0.781757484
0,0.26179446,0.210632682,0.370108011,0.000529632,0.957432657,0.042567343,0.951952215,0.781925203
0,0.252056349,0.206002564,0.370157219,0.000476679,0.952625692,0.047374308,0.957361372,0.781971379
0,0.248085468,0.200211145,0.373741565,0.000518876,0.878374701,0.121625299,0.948296672,0.781679308
0,0.22331474,0.176472363,0.373884715,0.00059374,0.896302567,0.103697433,0.937382933,0.781679027
0,0.273234376,0.222464369,0.370148272,0.000865992,0.927865284,0.072134716,0.94828794,0.781716782
0,0.244965491,0.201364905,0.373586113,0.000467146,0.856909635,0.143090365,0.943347208,0.781655448
0,0.267278056,0.22437976,0.372916215,0.000534099,0.807781842,0.192218158,0.944050016,0.781667098
0,0.25167817,0.202692105,0.369709875,0.000465848,0.901351392,0.098648608,0.949374895,0.78168422
0,0.239765529,0.197126914,0.370452466,0.000685996,0.867884028,0.132115972,0.939730532,0.781618676
0,0.22927106,0.183492949,0.371027304,0.000456216,0.917374611,0.082625389,0.940711216,0.781646887
0,0.214427531,0.170266194,0.377671484,0.000439896,0.846509659,0.153490341,0.931891754,0.781564641
0,0.225394724,0.177663826,0.382833836,0.000476354,0.829791094,0.170208906,0.932201684,0.781630606
1,0.189467713,0.149129025,0.382649307,0.000374041,0.799860931,0.200139069,0.91005676,0.781445062
0,0.138886263,0.110006787,0.374118452,0.000322211,0.826798077,0.173201923,0.887773666,0.780048707
0,0.226907441,0.178712013,0.369995057,0.00043755,0.946337334,0.053662666,0.942158095,0.781654887
0,0.202136712,0.154596184,0.372078563,0.000416239,0.90570487,0.09429513,0.920929015,0.78152422
0,0.238158268,0.194517759,0.369715467,0.000827138,0.952928016,0.047071984,0.943252786,0.785910898
0,0.274558003,0.240079934,0.370757779,0.00047588,0.903830456,0.096169544,0.968847486,0.78185194
0,0.217831143,0.171947817,0.383627872,0.000439522,0.828309702,0.171690298,0.936876909,0.781643097
0,0.309728657,0.26102858,0.3732808,0.000498663,0.901049067,0.098950933,0.970227146,0.781997905
0,0.258201759,0.208234673,0.370225439,0.000438923,0.917858331,0.082141669,0.948963486,0.781938818
0,0.216129337,0.170115376,0.373800838,0.000455118,0.880218883,0.119781117,0.937205964,0.78158008
0,0.211591188,0.160953171,0.372771946,0.000432335,0.899537443,0.100462557,0.925345039,0.781536711
0,0.215278434,0.17064324,0.373845572,0.000422103,0.86863984,0.13136016,0.936786161,0.781588922
0,0.228231067,0.181570017,0.370292541,0.000342599,0.937509448,0.062490552,0.947818392,0.781690957
0,0.22908197,0.184526054,0.371564117,0.000433657,0.920004837,0.079995163,0.954388941,0.781645624
0,0.221707478,0.173968781,0.374988537,0.000422652,0.870756115,0.129243885,0.93469159,0.781611238
0,0.220762031,0.174504185,0.374937092,0.000455268,0.875381685,0.124618315,0.942338683,0.78159608
0,0.189089534,0.162845939,0.36997269,0.000422727,0.981981437,0.018018563,0.920396053,0.770250227
0,0.219060225,0.173282558,0.374370083,0.000454844,0.883816549,0.116183451,0.937491804,0.781614747
0,0.255176326,0.211514969,0.372978843,0.000462879,0.88309097,0.11690903,0.947138659,0.781625694
0,0.211685733,0.164723626,0.379111932,0.000431336,0.843698038,0.156301962,0.931750965,0.781549904
0,0.217452964,0.168373426,0.379855642,0.000436727,0.852979412,0.147020588,0.93433349,0.781602115
0,0.226623806,0.180325767,0.369637181,0.000436627,0.924932733,0.075067267,0.938453736,0.781656712
0,0.219343859,0.174391072,0.370720873,0.000455467,0.905644405,0.094355595,0.935931167,0.781595518
0,0.235605559,0.192051881,0.372480054,0.000452548,0.912718808,0.087281192,0.946606494,0.781750466
0,0.207903943,0.163856421,0.370417797,0.000423676,0.902590924,0.097409076,0.927344042,0.781504852
0,0.244209133,0.18797979,0.369637181,0.000432709,0.957886144,0.042113856,0.935009562,0.78187187
0,0.188144086,0.14801297,0.374572507,0.00038844,0.878858421,0.121141579,0.909182647,0.781307377
0,0.250449088,0.19726265,0.370957965,0.000477302,0.938930375,0.061069625,0.95115308,0.782094888
0,0.222274747,0.173101576,0.374762628,0.000444637,0.884572361,0.115427639,0.936065721,0.781667098
0,0.223220195,0.177490385,0.370571013,0.000449204,0.884935151,0.115064849,0.934938384,0.781603939
0,0.23522738,0.185468668,0.373380334,0.00047588,0.903437434,0.096562566,0.941020351,0.781798887
0,0.235794649,0.191780409,0.373211462,0.000466921,0.874444478,0.125555522,0.941579167,0.781643238
0,0.226907441,0.180401176,0.373661043,0.000441643,0.879039816,0.120960184,0.938694997,0.781670606
0,0.206107592,0.162800694,0.37334902,0.000437351,0.909695559,0.090304441,0.929878558,0.781502887
0,0.23106741,0.185091622,0.371466819,0.000462629,0.925718777,0.074281223,0.944919979,0.781930818
0,0.22908197,0.176736294,0.370274647,0.000455692,0.95029779,0.04970221,0.936165345,0.781817835
0,0.218871135,0.171962899,0.370358524,0.000437475,0.963116365,0.036883635,0.938446393,0.781625694
0,0.221045665,0.175522208,0.372527025,0.000452123,0.92550715,0.07449285,0.937223716,0.78164394
0,0.205918502,0.162589548,0.373825442,0.000428791,0.907609517,0.092390483,0.930268388,0.781468922
0,0.222652926,0.172701908,0.370309316,0.000424374,0.953411736,0.046588264,0.936688408,0.78166008
0,0.222463837,0.177814644,0.371236437,0.000450626,0.937962935,0.062037065,0.945437931,0.781645203
0,0.21083483,0.164557726,0.369637181,0.000440295,0.964900082,0.035099918,0.929525844,0.781494185
0,0.242412782,0.195641354,0.369676324,0.000455867,0.855004988,0.144995012,0.940486289,0.781625273
0,0.217831143,0.171156021,0.374238117,0.000423725,0.888260725,0.111739275,0.936706897,0.781599589
0,0.239481895,0.190822713,0.372654518,0.000437475,0.90800254,0.09199746,0.942206284,0.781646185
0,0.222652926,0.174971722,0.37122749,0.000438673,0.903769991,0.096230009,0.936558071,0.781625133
0,0.235794649,0.187715859,0.374674277,0.000443664,0.871693322,0.128306678,0.950868887,0.781656852
0,0.247140021,0.19809215,0.372295525,0.000469691,0.91226532,0.08773468,0.949141568,0.781763519
0,0.27191075,0.221996833,0.372748461,0.000486835,0.904707198,0.095292802,0.968078011,0.782167309
0,0.223031105,0.176170726,0.369936902,0.000462754,0.911932763,0.088067237,0.935734499,0.781594817
0,0.223503829,0.178071035,0.371321432,0.000463603,0.912235088,0.087764912,0.938115412,0.781615448
0,0.201096719,0.159083025,0.370370826,0.000424349,0.948514073,0.051485927,0.920315772,0.780934604
0,0.23721282,0.191169595,0.36965843,0.000425198,0.914956012,0.085043988,0.944428546,0.781674677
0,0.224543821,0.17976774,0.370781264,0.000457638,0.945914079,0.054085921,0.938165765,0.781645624
0,0.224449277,0.177430058,0.370093473,0.000415565,0.888744445,0.111255555,0.941126085,0.781608711
0,0.203365794,0.154852575,0.370732056,0.000436876,0.954560571,0.045439429,0.921983691,0.78116464
0,0.215940248,0.17047734,0.373482105,0.000452074,0.866432869,0.133567131,0.907756757,0.781584992
0,0.221329299,0.17686449,0.370760015,0.000446559,0.936481543,0.063518457,0.946089639,0.781717764
0,0.242696417,0.197828218,0.37689646,0.000507847,0.840372464,0.159627536,0.944546632,0.781679168
0,0.199300369,0.155206998,0.370522923,0.000424998,0.961030323,0.038969677,0.927651575,0.781272991
0,0.222558381,0.18084609,0.37479506,0.000451026,0.882183995,0.117816005,0.935883158,0.781619518
0,0.219343859,0.173365508,0.369637181,0.000441169,0.932944342,0.067055658,0.938240005,0.781603939
0,0.207336674,0.163607571,0.370445756,0.000436851,0.959065211,0.040934789,0.929842323,0.781507799
0,0.19457313,0.150116884,0.370266818,0.000367204,0.948967561,0.051032439,0.910391743,0.781319307
0,0.224260187,0.181728376,0.373549207,0.00047291,0.888653747,0.111346253,0.937997663,0.781641554
0,0.214238442,0.170122917,0.370619102,0.000412346,0.959276839,0.040723161,0.93095463,0.781562676
0,0.202136712,0.156579443,0.375216682,0.000423576,0.844907337,0.155092663,0.925835517,0.781519448
0,0.195140399,0.158140412,0.373848927,0.000400693,0.895425825,0.104574175,0.902630218,0.781319588
0,0.216696606,0.17163864,0.371224135,0.000441867,0.934516431,0.065483569,0.933059839,0.781587518
0,0.216602061,0.171932735,0.37313094,0.000494895,0.900504883,0.099495117,0.933450344,0.78159622
0,0.23106741,0.185762763,0.370573249,0.000422553,0.912114158,0.087885842,0.941694447,0.781623448
0,0.22728562,0.177135963,0.373474277,0.000435304,0.899900233,0.100099767,0.935307337,0.78162429
0,0.228987426,0.184609004,0.371542868,0.000486835,0.868911933,0.131088067,0.937642582,0.781607308
0,0.199773093,0.171578312,0.371645757,0.000452573,0.877346797,0.122653203,0.922498327,0.781425693
0,0.194384041,0.155161753,0.369960388,0.000393007,0.874625873,0.125374127,0.92630862,0.781403378
0,0.181904132,0.132063947,0.379392641,0.000403288,0.83837712,0.16162288,0.929753666,0.781450536
0,0.231540134,0.187248322,0.370990398,0.000501533,0.872660761,0.127339239,0.943064648,0.781616431
0,0.261699915,0.209742855,0.369637181,0.000509044,0.945218732,0.054781268,0.963430683,0.781823028
0,0.191925877,0.148646407,0.378897207,0.000397923,0.843032923,0.156967077,0.922890269,0.781439027
0,0.251961804,0.208777619,0.370464768,0.000490428,0.919732745,0.080267255,0.968320331,0.781782887
0,0.221234755,0.17338059,0.370339512,0.000446035,0.961483811,0.038516189,0.934542547,0.781637203
0,0.307081403,0.265666239,0.372062906,0.000508446,0.905130453,0.094869547,0.962680951,0.782040572
0,0.26179446,0.218595883,0.369637181,0.000461407,0.940744324,0.059255676,0.95623489,0.781668501
0,0.224543821,0.17686449,0.369637181,0.000461481,0.938355957,0.061644043,0.941328575,0.78167987
0,0.20468942,0.159422366,0.369637181,0.00042969,0.915228104,0.084771896,0.925411042,0.781475378
0,0.234565567,0.191169595,0.371388534,0.000496842,0.891586299,0.108413701,0.954820692,0.781636501
0,0.198449466,0.151708016,0.377271111,0.000435778,0.858149167,0.141850833,0.921210365,0.781467799
0,0.247896379,0.201598673,0.370343985,0.000473734,0.902197902,0.097802098,0.947045259,0.781725063
0,0.220194762,0.174858608,0.37321258,0.000474033,0.875139825,0.124860175,0.933443299,0.78160029
0,0.246194573,0.199351482,0.369637181,0.000458013,0.981497717,0.018502283,0.956343571,0.781662466
0,0.194384041,0.153012593,0.372822272,0.000408428,0.926776914,0.073223086,0.918954822,0.781338956
0,0.118370048,0.067302617,0.402351465,0.000343996,0.776098195,0.223901805,0.933459566,0.78146822
0,0.224449277,0.180755599,0.372138954,0.000454893,0.909363001,0.090636999,0.942217714,0.781665975
0,0.262361728,0.216929342,0.369637181,0.000473684,0.903225806,0.096774194,0.954586213,0.78171594
0,0.196085847,0.154400121,0.370557592,0.000419783,0.967590773,0.032409227,0.925069633,0.780790043
0,0.221991113,0.17586909,0.371050789,0.000445536,0.958430329,0.041569671,0.935427499,0.781616992
0,0.204500331,0.161458412,0.374118452,0.000428741,0.911297881,0.088702119,0.943349875,0.781221903
0,0.265198071,0.220081442,0.371079867,0.000462505,0.873990991,0.126009009,0.945200647,0.78176394
0,0.246761842,0.201945555,0.370984806,0.000464925,0.882063065,0.117936935,0.953983248,0.78170401
0,0.235983738,0.1930322,0.374773812,0.000438299,0.881670043,0.118329957,0.94572407,0.781609132
0,0.244587312,0.193273509,0.369637181,0.000510617,0.937086193,0.062913807,0.951767952,0.781732642
0,0.213292994,0.168320639,0.373162254,0.000446309,0.857604982,0.142395018,0.945622168,0.781559589
0,0.21896568,0.173825503,0.372241843,0.000461431,0.933639689,0.066360311,0.938552562,0.781619097
0,0.201191264,0.147470025,0.371659177,0.000387192,0.93717689,0.06282311,0.915221756,0.781218956
0,0.204973055,0.163079707,0.376945668,0.000420406,0.865223569,0.134776431,0.932855994,0.78147636
0,0.215656613,0.170635699,0.372363745,0.00045427,0.923390876,0.076609124,0.92685078,0.781589624
0,0.29431786,0.242274338,0.369637181,0.000513661,0.909060677,0.090939323,0.963133192,0.782122257
0,0.282405219,0.243556293,0.370957965,0.000469292,0.91846298,0.08153702,0.958232717,0.781756782
0,0.226340172,0.179496267,0.369637181,0.000453246,0.916528101,0.083471899,0.939766301,0.781630747
0,0.231729224,0.180076917,0.370001767,0.000589722,0.972518669,0.027481331,0.944648396,0.781997344
0,0.242318238,0.198680341,0.371267751,0.000505526,0.931735042,0.068264958,0.950039626,0.781980361
0,0.222274747,0.175318603,0.372658992,0.000458886,0.924237385,0.075762615,0.940881502,0.781723519
0,0.212063912,0.167438353,0.373548088,0.000439272,0.900807207,0.099192793,0.919933693,0.781501764
0,0.216034792,0.17039439,0.371455636,0.000445186,0.948332678,0.051667322,0.936427818,0.781573062
0,0.266994422,0.221031596,0.370359642,0.000497491,0.937448983,0.062551017,0.956086028,0.781794817
0,0.229554694,0.185053918,0.370594498,0.000475082,0.918886235,0.081113765,0.943577702,0.781621483
0,0.289779711,0.250094261,0.370817052,0.004196853,0.916890891,0.083109109,0.951547069,0.78222359
0,0.250259998,0.204336023,0.370726465,0.000481021,0.928983886,0.071016114,0.95187275,0.781840151
